Uniprote_IDs,uT01,uT02,uT03,uT04,uT05,uT06,uT07,uT08,uT09,uT10,FA01,FA02,FA03,FA04,FA05,FA06,FA07,FA08,FA09,FA10
Q9P035,257.1674805,247.7119904,252.4071655,234.1166992,251.2674103,254.2244568,260.9303894,445.8881836,290.0994263,304.4523315,245.9413452,435.4150391,273.379425,237.1277924,247.725235,258.735199,520.8717651,513.2141113,286.0477905,308.8691101
Q9P086,16.00473595,11.85492516,12.08721924,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,136.0678558,Filtered,Filtered
Q9P0I2,125.4065933,52.70357132,57.93038177,53.86293793,55.0730629,60.09121704,201.0565948,44.53279877,59.92929077,63.24554062,42.67921066,46.25023651,51.63211823,51.09399033,51.5646286,57.55145264,52.96116638,58.31231689,58.52167892,64.85794067
Q9P0J0,192.5267334,201.4948273,188.1741486,276.5282288,213.3514404,194.3103485,188.072525,232.2841644,190.1817474,220.0570068,200.9339752,220.9580688,150.6309662,177.2197571,153.8583374,156.8190155,158.2958984,182.201828,211.0472717,165.9654083
Q9P0J1,30.91057205,22.52962112,33.67968369,27.81600761,33.44358444,32.29758835,35.06281281,24.41741562,26.60257149,26.31728363,25.76993179,28.62272644,29.09321785,31.34279251,20.50462914,36.45998001,33.09096909,35.77208328,33.91196823,28.46348381
Q9P0J7,39.32676697,18.53442192,50.18426895,22.77574348,37.94174576,34.92574692,52.06745529,26.91615105,27.48656273,8.65226841,17.72747421,36.20208359,48.15843201,25.18911934,55.71881104,36.7483139,Filtered,24.97701836,30.11169624,52.40340424
Q9P0K7,66.91400146,85.7821579,77.9282608,82.64450073,59.42013168,89.67544556,70.44231415,91.45051575,89.53056335,90.58314514,59.59326553,58.73571014,41.60678101,77.49773407,65.02377319,87.74933624,82.33375549,67.93050385,90.55474854,63.50473022
Q9P0L0,474.743927,473.2593384,464.6274109,493.711792,489.5661621,513.8161621,454.1453857,453.0067749,513.0508423,501.1404724,483.3300171,424.4455566,450.6178284,539.4851074,664.796814,509.5809021,498.879364,526.7897949,416.1446228,572.30896
Q9P0L2,19.3680954,54.03472137,17.99202156,Filtered,37.01125336,Filtered,59.09866333,27.52140999,49.6287117,Filtered,Filtered,49.21043777,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered
Q9P0M9,69.04512024,64.29508209,70.30226898,86.50027466,72.33850098,91.34803772,84.00958252,72.79032898,90.65973663,93.82737732,53.23996353,86.27313232,88.5351944,65.18027496,100.1689377,70.70104218,94.02365875,90.31265259,89.58773804,108.6722031
Q9P0P0,194.553009,118.3704224,183.9693756,216.3688202,135.2696533,180.142807,131.9338074,143.8556061,146.0890961,253.0422974,130.5450897,200.8765106,225.7402954,138.2863159,197.8308411,179.8429871,165.5115509,178.1650391,153.5223846,277.6594849
Q9P0S2,Filtered,Filtered,Filtered,41.03005981,33.22753906,35.6064415,34.74093628,Filtered,31.45680046,18.30034256,Filtered,Filtered,32.55435181,35.41059875,40.47607422,38.30166626,31.73799324,23.42453957,Filtered,21.16726875
Q9P0S9,82.74111938,154.3478546,140.798111,139.7743835,25.49379158,147.0608215,20.67917633,32.62532806,29.59547234,Filtered,36.79424286,33.43647766,35.53996277,76.89829254,148.7669373,93.7227478,26.51486778,28.06921768,42.71020889,28.2260685
Q9P0T7,57.55147934,59.7592659,63.11301804,63.1746788,55.28569031,55.86474991,59.10174561,49.19537735,67.14486694,41.88651657,37.56512833,56.40137482,Filtered,45.05438995,43.56901169,45.52823639,45.86842728,Filtered,38.97501755,Filtered
Q9P0U3,Filtered,39.05353165,Filtered,36.59170914,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,24.99747658,Filtered,Filtered,34.01491547,Filtered,33.48770142,Filtered,Filtered,Filtered,Filtered
Q9P0V9,176.2075653,196.2543945,189.5574646,174.5699615,193.6821136,200.7309113,195.1230164,210.5687714,217.3017426,236.5150452,176.8824768,201.3828735,182.0485077,181.3013153,203.9907227,200.7510376,221.4447479,217.8221893,238.4077911,213.6750946
Q9P206,33.13402939,41.13202667,41.63706589,44.67650986,53.30281448,39.45098114,48.36417007,53.61548233,56.50127411,55.81764984,29.32572937,Filtered,40.81822205,48.31214142,47.07965851,45.13540649,59.07701874,58.13822937,37.11023331,Filtered
Q9P227,22.71656227,29.61426163,26.16179085,30.50163078,30.5068512,29.47235107,26.82554436,29.68342209,37.38471603,38.61034775,27.40669632,34.27830124,25.83815193,27.29387474,26.79911995,32.29005432,44.35280991,43.17108154,32.44094849,30.4148922
Q9P253,41.64215469,90.94395447,20.46837234,Filtered,Filtered,74.02481079,13.45503044,Filtered,Filtered,Filtered,Filtered,153.5882111,30.83704376,Filtered,90.24633026,138.9337463,20.37996674,Filtered,Filtered,Filtered
Q9P258,799.723877,728.1295166,761.1177979,721.3939209,822.3157349,788.6796875,813.5761108,874.4337158,871.8344727,968.1925659,758.9780273,757.5910645,773.8831787,845.7582397,848.0802612,750.2116699,861.1039429,895.2251587,932.2495117,871.864563
Q9P260,37.36381912,42.00416183,38.36983109,44.57516479,34.1219368,39.60441589,51.76943588,29.16920853,48.18382263,53.38316345,33.94525909,26.97717476,33.67462921,33.95164108,35.77109146,30.6095314,34.02207947,38.3098793,54.58547211,37.16110229
Q9P265,52.4541893,55.41383743,63.63800049,61.45833969,57.55156326,88.96086121,65.86141205,68.47264099,65.27336121,63.580513,52.45619583,56.04714584,52.17877197,64.50110626,55.89101028,49.81857681,61.13039017,64.46723938,74.72599792,57.1737709
Q9P270,22.35392952,22.94206619,22.58187103,22.22724915,23.8257637,23.56697464,21.02100563,26.43509674,20.51278877,Filtered,72.02088928,14.38304138,22.21489334,22.11217117,17.93989944,24.32774734,Filtered,Filtered,23.49884224,17.27489662
Q9P275,26.26542091,16.71720505,30.84706116,Filtered,37.74568558,18.40317535,20.11165237,14.65104866,20.62675285,52.53583527,29.15203857,21.80798149,28.05680084,19.89805222,21.2559185,18.68087196,32.0034256,Filtered,12.63271904,42.91001892
Q9P287,346.8010864,395.2323914,326.8434448,370.9015808,380.4533386,360.6497803,337.4772949,325.2019958,363.9459229,419.7737122,374.7497559,397.9598083,381.9319458,392.628479,353.2878113,377.9255066,306.2413025,365.8212585,386.3858032,364.397644
Q9P289,436.1990051,448.2907104,470.6731567,433.2816772,440.1262817,423.7884216,420.2210693,422.5757751,418.8771973,376.2062683,427.9868164,436.4698486,454.2894287,421.7483826,424.0789185,411.7069092,361.210907,383.8768005,394.0652466,389.7380371
Q9P2B2,78.02835083,66.98508453,65.09293365,56.60206985,68.7600174,67.22317505,70.5737381,66.93988037,79.46690369,76.69770813,57.12119293,61.95734406,53.66697311,64.16480255,60.4995842,70.42940521,68.65410614,71.76968384,61.66771317,65.22325134
Q9P2B4,65.91696167,54.96091843,58.17089462,24.54521561,Filtered,31.62376595,46.87415695,66.50964355,Filtered,48.60170746,36.09095383,47.31161499,50.17180634,57.4162178,47.39089203,52.61259079,84.6055603,65.74173737,93.91534424,23.88186455
Q9P2E3,Filtered,11.46135426,6.485556602,16.01720047,9.581542969,Filtered,12.68353653,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,10.98178482,Filtered,Filtered,Filtered,5.961075306,Filtered,Filtered
Q9P2E9,129.5011902,98.364151,118.2990417,117.6926727,133.6512451,103.7871399,142.8885803,152.090271,139.183197,160.4580078,80.17504883,140.2435303,105.0796814,89.03349304,113.6518402,133.8313141,144.1903687,174.4315643,178.4540863,354.8755188
Q9P2F8,39.56349564,Filtered,Filtered,Filtered,Filtered,47.49132919,Filtered,Filtered,21.79653358,23.6569519,10.5258522,Filtered,Filtered,41.99481964,Filtered,Filtered,Filtered,Filtered,Filtered,38.05660248
Q9P2I0,63.89178848,66.77911377,75.33750916,70.53663635,73.08314514,74.7766571,71.54055786,76.27033997,78.49729156,72.11713409,63.0026207,73.55103302,67.0802002,96.61737061,69.77021027,68.71633911,105.435173,68.73809052,80.04032898,68.52348328
Q9P2J5,438.1708374,415.5247498,415.6721497,457.7750244,461.9534912,440.5130615,484.5350342,483.8709412,506.6174316,517.085144,428.8348083,439.4377747,436.680542,428.1703491,448.9801636,503.6000366,483.1147461,514.0769653,481.6159363,496.4388123
Q9P2K3,63.88241577,67.99414825,74.39011383,37.91604614,75.71445465,70.68506622,79.79382324,118.1172333,92.08078766,82.08244324,62.96655655,69.39871216,64.37744141,70.45763397,79.05812836,78.87045288,83.66402435,118.2114029,80.4680481,76.87132263
Q9P2K8,26.71397591,48.12363434,50.15671539,Filtered,43.3465271,53.25951385,54.19887543,54.78746796,65.38301849,66.62151337,Filtered,43.29561996,19.8225441,42.55477142,47.40625,40.60605621,44.85535431,56.18442535,38.91437912,59.31515121
Q9P2N5,45.82331085,40.60902786,42.48815155,44.81156158,41.74344254,44.38021851,36.52666473,39.87226105,41.35657501,56.12526703,54.52413177,44.34500122,43.44350052,43.78765488,38.36207581,43.53314972,46.06933975,31.10810089,55.17738724,36.51683044
Q9P2N7,58.58716583,66.15820313,62.47200012,57.06626511,62.69051743,61.382267,64.87360382,67.93731689,72.56373596,66.26018524,30.67567062,40.93387985,46.41277695,Filtered,33.5859642,43.83930588,Filtered,60.69087219,Filtered,46.24502182
Q9P2P6,97.69682312,84.24736786,43.50340271,95.20101929,91.16181946,67.38988495,64.18186951,65.86668396,89.12574768,76.72397614,94.04720306,84.23810577,49.59711456,81.14803314,94.30921173,83.36614227,62.3990097,70.04379272,87.45571899,Filtered
Q9P2R3,235.7117767,194.645752,255.6933136,266.105896,276.575592,226.7448883,264.6607361,37.92071152,283.6412354,336.6940918,197.6112518,227.4192963,240.753891,208.7544403,223.5391541,225.3982086,246.9659119,273.1222534,316.5377808,329.6678162
Q9P2R7,178.9017334,175.1960297,191.9596863,188.1829224,185.9204254,173.6057434,175.0957336,167.8786774,182.7573395,157.1973419,177.1634979,178.1781769,182.0534363,183.734314,184.0598907,195.3754883,154.8452606,163.4920807,153.4351807,167.7095032
Q9P2T1,65.16278839,83.3104248,79.40818787,78.20928955,80.07336426,81.95633698,79.00361633,91.27067566,79.11980438,37.74375916,50.66385269,87.35247803,78.12271118,76.73973846,74.33752441,75.7956543,53.97721481,38.13195038,62.23004913,44.47590637
Q9P2X0,69.23461914,73.71757507,70.021492,54.66690063,66.65628815,64.30120087,64.05454254,50.40322113,78.4006958,54.99850464,65.72555542,68.77970123,74.09117126,64.69885254,79.59915161,63.15187073,46.10041809,39.64561462,67.80047607,92.29303741
Q9UBB4,433.9770203,399.1140137,410.6128235,430.1011658,415.8776855,415.1463928,444.5830383,435.7257996,459.6983032,528.6621094,396.1327209,398.7702026,405.6113892,409.520752,423.1533813,408.9086609,427.8147278,484.4897156,500.5523071,453.9234314
Q9UBB5,48.73255157,77.19078827,97.90608215,72.04639435,86.31280518,83.19304657,68.87518311,80.90894318,110.9088364,107.784111,64.35397339,65.21644592,61.36919403,75.0279007,55.88779068,97.72200012,82.35581207,97.45805359,58.23505402,109.9799957
Q9UBB6,73.75439453,91.66986084,83.9434433,85.60660553,80.45665741,79.98355103,76.6499939,87.89768982,117.3730011,121.8007202,74.71725464,71.78340912,73.14900208,79.85671997,82.89794922,79.96783447,91.08177185,91.24661255,95.22312164,77.71002197
Q9UBB9,66.7802887,99.6209259,81.49576569,97.22718048,102.9840546,90.46365356,88.29164124,64.55121613,107.7644348,125.7808609,92.11853027,80.76828003,78.71829224,79.87592316,80.40305328,89.9553833,55.80755615,108.8643341,67.82286072,109.6255646
Q9UBC2,42.96709824,45.39492416,45.77873611,47.99142075,54.10992813,50.60536194,45.32807922,54.44156265,51.05474472,60.79914474,37.48161697,51.91791534,49.3568306,47.84437561,50.13547516,53.04196548,53.05957794,58.00972748,93.14587402,89.30931854
Q9UBC5,124.9692612,95.43606567,124.3761597,109.3878021,104.4456024,89.95560455,121.4281311,111.3778458,111.3623352,110.2340012,86.97433472,105.5587311,117.4064789,109.7374725,118.4440002,89.69487,119.3616638,144.9837036,111.8893661,135.8738403
Q9UBD5,34.95588684,44.19217682,45.75225067,39.6095047,34.6859436,41.97034073,36.14014053,47.47396088,39.96475601,44.90102386,35.93137741,45.60111237,38.7232132,39.57285309,32.4490509,42.35441589,38.17183685,48.26748657,55.7173233,58.49088287
Q9UBE0,278.5675049,256.1822205,284.3348083,276.6901855,285.1055908,274.7626343,277.335968,261.8808899,252.150589,235.9460449,302.7961731,256.3146362,280.716095,294.2593384,260.892395,299.2907715,256.0017395,282.5027771,240.5583191,242.5881195
Q9UBF2,240.9715424,256.6992798,220.6228943,233.1535492,224.0847778,210.3675232,248.7128296,188.7984619,173.6013031,192.9524078,248.1992645,246.1690674,233.9486694,242.7828979,229.9404755,249.6910553,207.4337463,212.7338409,188.7139282,215.6649933
Q9UBH6,Filtered,Filtered,Filtered,35.63279724,48.00242233,Filtered,38.36372375,Filtered,Filtered,Filtered,36.90200806,30.19821548,Filtered,Filtered,Filtered,44.0429306,Filtered,Filtered,36.88533783,Filtered
Q9UBI1,42.09680176,50.34779358,49.71479797,52.67188263,57.99716949,56.50582886,58.9589653,59.7129631,63.92791748,67.60977936,38.99969482,51.56736755,57.42657852,57.30558014,55.87660599,56.40883636,64.76693726,71.31498718,75.61516571,71.29650879
Q9UBI6,470.400116,431.8937988,451.2467346,398.4013977,431.0239258,411.7993164,410.1172791,435.3869019,430.7946777,412.4905701,436.0089722,428.1903076,422.1296082,421.3511353,427.4729919,431.6281128,474.1717529,425.4376831,467.8685913,561.2945557
Q9UBK8,87.6103363,88.0572052,84.12321472,93.80202484,85.60895538,89.46747589,82.5020752,79.41298676,89.2364502,113.786911,103.9468307,96.90625,88.90348053,88.60700226,85.25011444,93.01835632,68.59939575,61.93689728,74.23192596,70.65040588
Q9UBK9,46.06787872,48.03910828,61.65583038,54.26469803,70.03073883,56.09607315,54.09857941,71.28521729,77.62702942,55.73900604,43.05477142,71.97379303,59.67406464,52.92523193,52.38050079,63.65903473,66.0438385,65.18328094,71.59792328,Filtered
Q9UBL3,44.04501343,46.85638428,62.66057205,54.44683838,44.62604904,109.8884888,54.93809891,47.48213196,54.56423569,59.69861221,32.30496597,51.662117,Filtered,Filtered,45.08883667,60.0295105,58.34316635,63.59039307,47.81738663,62.52213669
Q9UBM7,122.9388504,131.8629608,121.0005417,124.6456604,124.1111908,121.8704376,127.7132492,115.7325897,111.621109,90.88339996,131.9462738,127.3057709,117.0500412,102.8006592,120.7063217,118.9405365,102.4690475,101.2615585,103.0293274,74.14609528
Q9UBN4,246.5279541,239.6943665,247.258667,270.6661682,267.4260254,252.9818726,270.5561829,291.9216614,299.3418274,233.5611725,147.0844879,151.8498688,155.9397583,142.9617462,194.1026764,144.4818878,199.4760284,136.1779938,169.9235382,138.0415955
Q9UBN7,18.68883514,Filtered,11.2177248,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,15.97492027,28.73670769,13.10678005,Filtered,27.92149353,Filtered,Filtered,36.98141861,Filtered,Filtered
Q9UBP0,58.77326584,27.73864746,28.58095551,109.0276718,Filtered,61.07151413,152.3152771,37.03094482,50.00859833,Filtered,41.47442245,27.33981705,22.1743927,23.84004402,44.51546478,109.4788513,Filtered,Filtered,18.32058144,Filtered
Q9UBP6,93.91295624,83.1955719,85.72785187,79.58390045,92.34247589,84.39279175,83.72041321,94.8927536,91.98513794,102.7248611,79.91116333,83.31396484,93.22737885,82.15742493,85.72143555,98.23579407,95.85440063,110.5994339,108.3526077,88.12478638
Q9UBQ0,226.7935028,205.9946747,220.4535828,206.7080536,203.8576355,176.1269379,189.8245697,173.0406494,210.5427094,169.4303131,190.0137329,213.9099426,210.0472412,220.7161865,223.4576569,218.8509369,182.2110596,180.6526184,186.0456238,198.8823853
Q9UBQ5,602.4959106,537.0435791,595.3178711,580.3197632,617.1330566,596.6411743,579.8997192,620.9351196,654.6473389,685.7666016,572.2006226,551.206543,520.6965942,546.2356567,563.2288818,532.2340088,590.8909912,612.6694946,540.0388794,580.1119995
Q9UBQ7,193.235199,220.0760651,188.6105957,193.5629883,149.2690887,202.4291077,200.5960388,115.2119598,209.8464203,189.2891541,200.1372375,222.8054657,200.5634155,212.2225189,198.3011475,195.102417,189.8452606,190.6183624,224.8995209,224.1532898
Q9UBR2,252.1869202,241.6660767,215.1336517,243.6929932,233.7317352,237.4703369,202.3323822,192.159317,206.893219,141.7700653,221.9436493,219.0660706,222.4000702,228.6535492,219.0066223,204.6338501,168.2965698,148.0131378,164.3652191,147.995163
Q9UBS4,343.8482666,363.7787781,356.7727966,366.9099731,373.8453674,349.4871521,338.3264771,368.0451965,365.2425537,370.7844238,374.1845093,355.6805115,374.3415222,357.8007202,397.8834839,344.2034302,381.8692322,390.4743652,370.9137878,381.9960938
Q9UBS8,23.14480209,22.85039711,Filtered,Filtered,21.5592308,11.87420559,83.21083832,Filtered,16.30647278,8.967788696,Filtered,22.76774597,20.84652519,68.04812622,23.56624031,135.3079987,Filtered,Filtered,Filtered,Filtered
Q9UBT2,377.2884521,332.2542114,383.4398499,376.1013489,400.9704895,362.030304,343.3867188,335.9400024,330.9993896,268.5413818,406.3972168,409.4303284,384.8721619,360.4344788,382.8425293,361.7908325,337.2515259,276.7067566,287.7264709,338.4590149
Q9UBT7,42.32927322,40.61983109,44.09304047,41.13327026,39.50704193,46.39148712,44.55399323,39.6609993,34.04395294,38.47692871,29.07149506,41.32905579,39.46835709,34.57099152,34.10237122,29.13567543,29.84936714,19.42671967,41.32163239,31.26606941
Q9UBU8,73.60736084,156.5020294,61.99817276,78.52719116,151.3888092,181.9449921,177.4372406,191.6123199,162.1478424,179.7899017,37.82910538,148.6186066,158.8491058,56.08552551,186.9983978,55.02131653,48.07056427,63.07181549,61.17591858,56.55493164
Q9UBU9,66.5189209,75.57880402,74.67406464,72.76042175,73.50684357,71.28993225,74.80922699,86.32198334,75.8106308,85.67730713,78.51667786,77.12545776,81.19896698,79.85882568,80.7760849,71.73465729,79.99295807,82.01524353,91.84778595,85.67643738
Q9UBV2,64.50735474,76.0738678,59.88841248,46.40483475,Filtered,76.42670441,62.79284668,43.46694565,80.78924561,66.03740692,44.67045212,72.2937088,40.00943756,64.7099762,83.55215454,68.40688324,62.13230515,6.321807861,71.60383606,32.12604904
Q9UBV7,36.95678711,28.39649582,32.74407196,36.01504135,37.10467148,39.5837822,40.00146484,42.52767181,36.34320068,37.5579834,25.68814087,34.3087883,37.72400284,32.49058151,31.56202126,35.19100952,35.34136581,34.61867905,45.14583206,47.38357544
Q9UBV8,108.7902374,100.676651,104.9404907,107.2314301,111.8617859,121.6921768,129.7033234,127.3903656,128.2645874,147.8223419,104.3096085,117.6419449,115.6327209,125.7724686,116.7721176,156.6788177,152.0567017,149.3153687,157.6796112,137.2161102
Q9UBW8,50.16018677,102.1968842,56.13189697,58.02776718,56.78199387,51.83602142,55.13021469,69.92024231,68.66576385,67.70578766,51.94949341,61.82236099,54.75570297,50.77983856,63.55905151,65.30299377,65.28995514,111.1375046,62.66631699,70.76917267
Q9UBX3,218.0146942,209.4338531,204.4597015,199.2331848,205.0567017,205.4635773,201.5356293,190.9358215,185.1513824,189.3790894,216.0076904,229.1325989,202.6825104,185.3097229,210.5435333,205.0688782,187.2409058,191.3117065,192.2475433,207.9055939
